,Plot1-B,Plot1-L,Plot2-C,Plot2-M,Plot3-H,Plot3-N,Plot4-A,Plot4-N,Plot5-I,Plot5-N,Plot6-I,Plot6-N,Plot7-M,Plot7-N,Plot8-I,Plot8-O,Plot9-L,Plot9-N,Plot10-A,Plot10-E
SRR1706066.37705,0,0,0,32,0,0,11,2,0,4,0,0,0,0,0,0,0,0,0,0
SRR1706091.37461,0,0,0,0,0,0,0,0,0,4,26,4,0,0,0,0,0,0,0,0
SRR1706061.45458,7,2,7,0,1,6,0,0,1,3,0,1,4,0,24,4,0,0,0,0
SRR1706121.77836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,10,0,0
SRR1706066.89173,0,7,0,9,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706041.20123,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706051.71570,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706101.53614,0,0,3,0,2,0,0,0,6,7,4,6,7,3,3,0,0,0,0,0
SRR1706041.21359,0,12,0,0,0,0,32,2,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706086.42625,0,0,10,1,0,0,4,0,0,0,49,7,0,0,0,0,0,0,0,0
SRR1706061.43318,0,0,0,0,6,21,0,0,3,1,0,2,0,0,0,0,0,0,0,0
SRR1706086.21882,0,0,0,0,0,0,0,0,0,9,9,0,3,6,2,0,0,0,0,0
SRR1706066.90778,5,1,0,7,0,2,30,22,0,0,5,0,0,0,0,22,4,8,7,5
SRR1706071.40941,0,0,0,3,0,0,7,20,0,0,0,2,0,0,0,0,0,0,0,0
SRR1706041.21542,0,2,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706071.73023,0,0,0,0,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706046.4718,0,0,14,4,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0
SRR1706091.21964,0,0,0,0,0,0,0,0,0,1,7,64,0,0,0,0,0,0,0,0
SRR1706076.57127,0,0,16,0,8,2,0,0,14,6,0,29,20,10,0,0,0,0,0,0
SRR1706111.36431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,0,0,0,0
SRR1706116.70086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,27,0
SRR1706051.30106,0,0,25,32,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
SRR1706081.40109,20,2,0,10,3,0,0,0,11,39,0,7,8,21,17,0,0,0,0,0
SRR1706086.23085,0,0,0,0,0,0,0,0,0,3,24,0,1,0,0,0,0,0,0,0
SRR1706091.46084,0,0,12,4,5,5,0,0,33,0,0,26,0,0,1,10,0,0,0,0
SRR1706071.98545,0,0,8,0,6,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706111.71624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
SRR1706051.61586,0,0,0,22,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
SRR1706066.79278,0,5,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706131.22322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,31
SRR1706076.23473,0,0,0,0,0,1,0,0,38,0,0,0,0,15,0,4,0,0,0,0
SRR1706036.61074,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706041.15924,0,5,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706126.53942,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,4,36,0,82,15
SRR1706111.38370,0,0,5,5,0,0,0,0,0,0,0,3,0,0,0,27,0,0,0,0
SRR1706111.71039,0,0,0,0,1,0,0,0,0,1,0,0,0,7,13,23,0,0,0,0
SRR1706036.28579,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706056.39495,0,0,0,0,34,18,0,0,32,3,0,8,0,0,0,3,0,0,0,1
SRR1706066.88923,0,0,0,0,0,0,8,24,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706101.28952,0,0,0,0,6,0,0,0,14,15,1,0,3,41,0,0,0,0,0,0
SRR1706081.34507,0,0,0,5,0,1,0,0,0,18,3,0,0,0,0,0,0,0,0,0
SRR1706091.52246,0,0,0,0,0,34,0,0,0,0,0,27,0,0,0,0,0,0,0,0
SRR1706061.17253,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRR1706121.85565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
SRR1706131.33466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,20
SRR1706121.30889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,7
SRR1706051.76233,0,0,2,3,3,4,0,0,0,0,0,15,0,0,1,6,0,0,0,0
SRR1706041.21443,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706131.84267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
SRR1706051.37680,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706051.18304,0,0,0,50,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,7
SRR1706081.1510,0,0,1,0,13,1,0,0,7,10,0,0,0,0,10,3,0,0,0,0
SRR1706091.47331,2,0,0,3,2,5,0,0,5,5,5,28,2,1,0,0,0,0,0,0
SRR1706071.36482,0,0,0,9,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706046.56055,0,0,28,3,0,2,1,0,3,0,0,4,0,0,0,0,0,0,0,0
SRR1706091.47056,0,0,0,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0
SRR1706051.79942,1,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
SRR1706066.43995,0,3,0,0,0,0,21,22,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706081.18102,0,0,0,5,0,16,0,0,0,17,10,0,0,1,12,2,0,0,0,0
SRR1706036.60912,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706101.58419,0,0,12,0,10,0,0,0,1,20,15,0,5,26,8,0,0,0,0,1
SRR1706046.23548,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706071.37414,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706066.79523,0,0,1,70,14,32,9,0,10,0,0,20,0,0,0,0,0,0,0,3
SRR1706066.43304,3,1,0,0,0,0,82,23,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706091.43557,0,0,0,0,1,0,0,0,0,10,9,9,5,9,0,0,0,0,0,0
SRR1706071.96452,0,3,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706096.44805,0,0,0,0,0,0,0,0,0,0,0,0,17,23,0,0,0,0,0,0
SRR1706121.85032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
SRR1706086.22464,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
SRR1706081.38258,0,0,0,0,0,0,0,0,0,23,0,0,16,39,0,0,0,0,0,0
SRR1706086.48592,0,0,0,0,0,0,0,0,6,8,5,0,13,0,0,0,0,0,0,0
SRR1706131.42750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
SRR1706071.27591,0,0,0,0,0,0,8,34,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706131.79987,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,22
SRR1706066.81853,0,0,3,0,14,0,45,0,10,6,0,0,1,0,0,0,0,0,0,0
SRR1706041.19482,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706096.41021,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,2,0
SRR1706036.26783,37,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706086.19149,0,0,0,0,0,0,0,0,3,2,15,4,5,4,0,0,0,0,0,0
SRR1706126.55805,0,0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,21,0,12,0
SRR1706041.21599,9,33,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SRR1706056.31668,0,0,0,0,9,24,0,0,1,0,0,0,0,0,3,8,0,0,0,0
SRR1706111.81136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0
SRR1706086.25647,0,0,0,0,0,1,5,5,0,0,35,12,0,0,0,0,0,0,0,0
SRR1706111.68079,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,24,0,0,1,14
SRR1706111.31228,0,0,3,4,0,3,0,0,0,1,0,0,0,0,5,5,0,0,0,0
SRR1706131.72871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
SRR1706066.44729,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,2,0,0
SRR1706091.48584,0,0,0,15,0,3,0,0,0,1,0,8,0,0,1,0,0,8,0,0
SRR1706126.26385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
SRR1706086.45851,0,0,0,0,0,0,0,0,0,7,7,4,0,3,0,0,0,0,0,0
SRR1706036.22061,19,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706051.39274,0,0,0,21,0,0,0,0,0,11,3,1,0,0,0,0,0,0,0,0
SRR1706131.35715,0,0,3,0,0,0,0,0,0,1,0,0,2,0,1,0,2,0,12,14
SRR1706096.44422,0,0,1,0,0,0,0,0,0,0,0,0,8,10,94,5,0,0,0,0
SRR1706111.75610,0,0,0,3,4,1,0,0,18,0,0,0,0,0,0,45,0,7,0,0
SRR1706036.57812,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706036.61118,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706086.45142,0,0,0,0,0,0,0,0,0,0,25,21,0,0,0,0,0,0,0,0
SRR1706126.50994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3
SRR1706121.30739,0,0,0,21,0,8,0,0,0,0,0,0,0,0,0,11,0,35,0,0
SRR1706116.33870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,0,0,0
SRR1706056.38606,0,0,1,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
SRR1706101.50372,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
SRR1706061.18931,0,0,2,0,0,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0
SRR1706066.38757,0,7,0,0,0,0,7,0,0,0,1,0,0,0,3,0,0,0,0,0
SRR1706066.86567,0,0,0,0,0,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706096.38376,0,0,0,0,0,0,0,0,0,0,2,0,18,9,0,0,0,0,0,0
SRR1706096.19072,0,0,0,0,0,0,0,0,0,2,0,0,20,15,0,0,0,0,0,0
SRR1706056.17902,0,0,0,1,13,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0
SRR1706111.81123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,2,0,0
SRR1706096.32665,0,0,0,0,0,0,0,0,0,0,0,5,17,4,40,13,0,0,0,0
SRR1706071.88735,4,0,0,0,0,1,40,18,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706071.35276,0,0,0,0,0,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706091.25826,0,0,0,0,0,3,0,0,0,9,14,11,0,0,0,0,0,0,0,0
SRR1706111.32600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,2,0,0
SRR1706081.21363,1,0,2,1,1,9,0,0,3,30,2,12,3,2,0,0,0,2,0,0
SRR1706131.86539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25
SRR1706071.41886,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706121.41978,0,0,0,15,0,7,0,14,0,0,0,11,0,0,2,2,10,15,10,15
SRR1706116.70209,0,0,0,0,0,0,0,0,0,6,4,4,0,0,4,0,4,0,1,0
SRR1706071.42510,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706071.40715,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706126.26258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,22,6
SRR1706071.62703,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706091.49210,0,0,4,2,1,5,0,0,4,0,0,15,0,0,4,1,0,0,0,0
SRR1706041.17439,0,23,0,0,0,0,3,0,0,8,1,5,0,0,0,0,0,0,0,0
SRR1706101.54005,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,9,0,0,0,21
SRR1706041.37707,28,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706081.21226,9,0,0,10,0,0,0,0,2,18,6,4,0,0,0,0,1,0,0,0
SRR1706091.6419,0,0,0,1,0,4,2,16,0,0,0,2,0,0,0,6,0,0,0,0
SRR1706106.30434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0,0,0,0
SRR1706066.44076,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706116.26790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0
SRR1706071.27278,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706081.36333,10,0,0,2,0,0,10,13,0,20,1,1,0,0,0,0,0,0,0,0
SRR1706041.18298,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706071.39800,0,0,0,0,0,0,0,23,0,0,0,0,0,5,1,0,0,1,0,0
SRR1706076.56052,27,4,1,6,0,3,7,0,3,0,6,7,0,0,0,2,7,0,17,3
SRR1706066.67943,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706036.28398,24,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SRR1706131.88568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
SRR1706066.88495,0,0,0,0,0,0,16,0,0,20,1,0,0,0,4,0,0,0,0,0
SRR1706096.15915,0,0,0,0,0,0,0,0,0,0,0,0,25,8,0,0,0,0,0,0
SRR1706061.42716,0,0,0,0,0,9,0,0,0,0,0,16,0,0,0,0,0,0,0,0
SRR1706106.58108,0,0,8,0,11,0,0,0,4,9,0,12,0,1,56,4,0,0,0,0
SRR1706066.39558,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706101.24807,0,0,0,0,0,0,0,0,0,18,0,9,6,36,0,0,0,0,0,0
SRR1706116.26477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,4,0
SRR1706066.38130,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706071.44732,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706096.13106,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0
SRR1706111.80130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0
SRR1706076.48171,0,0,0,1,0,7,0,15,8,0,1,5,2,0,1,0,0,0,0,0
SRR1706081.42855,1,21,14,7,0,0,6,0,1,17,7,6,0,2,2,0,0,2,16,0
SRR1706036.63336,39,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
SRR1706071.19910,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706116.31715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,43,4,0
SRR1706106.23249,1,0,0,5,0,2,0,0,5,5,1,3,6,0,5,1,2,0,0,0
SRR1706036.17366,24,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
SRR1706131.70198,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
SRR1706081.42648,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
SRR1706051.69341,0,0,0,36,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706056.36580,0,0,0,0,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
SRR1706131.33223,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,26,23
SRR1706086.48357,0,0,0,0,0,0,0,0,0,6,4,2,4,9,0,0,0,0,0,0
SRR1706126.26948,0,0,2,29,0,25,3,0,0,0,0,11,0,0,3,0,10,17,26,47
SRR1706056.37043,0,0,0,0,7,0,0,0,1,10,6,1,0,0,6,0,0,0,0,0
SRR1706131.21323,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,3,0,7,30
SRR1706106.30519,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,0,0
SRR1706081.36257,0,0,0,0,0,0,0,0,2,62,0,0,0,0,1,0,0,0,0,0
SRR1706036.26015,6,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1706041.23621,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706091.51606,0,0,0,0,0,0,0,0,0,12,0,17,0,0,0,0,0,0,0,0
SRR1706101.10757,0,0,0,1,0,0,0,0,0,0,9,2,0,4,0,0,0,0,2,0
SRR1706036.62341,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706046.30420,0,0,8,0,0,1,0,0,6,0,0,0,0,0,2,0,0,0,0,0
SRR1706046.23699,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706091.44399,0,0,0,11,0,0,0,0,0,14,0,24,0,4,0,0,0,0,0,0
SRR1706131.38285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
SRR1706081.43723,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
SRR1706086.12845,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
SRR1706111.30188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
SRR1706131.88260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
SRR1706046.62161,0,0,14,0,0,4,0,0,8,5,0,0,0,0,0,0,0,0,0,0
SRR1706036.64230,1,3,0,0,0,0,1,0,0,7,1,0,6,2,0,0,0,0,0,0
SRR1706081.38166,0,0,0,0,0,0,0,0,0,2,0,0,46,10,0,0,0,0,0,0
SRR1706071.41496,0,0,0,0,0,0,13,15,0,0,3,0,0,0,0,0,0,0,0,0
SRR1706036.58094,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706071.92690,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706086.23121,1,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0
SRR1706056.38134,0,0,0,0,26,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
SRR1706071.44824,0,0,0,0,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706061.48453,0,0,4,17,0,6,0,0,1,0,0,6,0,0,0,0,0,0,0,0
SRR1706061.47814,0,0,2,0,20,15,0,0,50,0,0,4,0,0,1,13,0,0,0,0
SRR1706051.40085,0,0,4,13,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0
SRR1706061.46821,0,0,0,12,0,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SRR1706086.25077,0,0,0,18,0,2,0,0,0,4,4,0,0,0,2,1,0,0,0,0
SRR1706066.61918,0,0,0,9,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706036.51983,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706036.6819,35,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1706036.57551,40,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706106.53512,0,0,0,0,1,4,0,0,5,0,0,12,0,0,3,5,0,0,0,0
SRR1706076.50637,0,1,0,0,7,0,0,0,17,0,0,2,0,0,2,0,0,0,0,0
SRR1706066.88015,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706076.27520,0,0,0,0,1,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0
SRR1706106.60799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,0,24
SRR1706091.9930,0,0,0,11,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0
SRR1706056.36275,0,0,1,0,4,1,0,0,14,0,0,0,0,3,1,0,0,0,0,0
SRR1706121.82726,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,0,0
SRR1706131.88455,0,1,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,34
SRR1706081.18204,0,0,0,0,0,0,0,0,0,13,12,9,0,0,0,0,0,0,0,0
SRR1706051.78627,0,0,0,12,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
SRR1706121.41753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
SRR1706036.26115,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706056.38633,0,0,0,0,3,0,0,0,0,3,8,2,0,1,0,0,0,0,0,0
SRR1706076.51740,0,0,12,9,8,0,0,0,20,1,0,15,0,0,10,11,0,0,2,0
SRR1706086.45729,2,0,0,2,0,0,0,0,0,6,29,0,1,0,0,0,0,0,0,0
SRR1706111.28180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,16,0,0,0,0
SRR1706091.51423,0,0,0,0,0,0,0,0,0,14,0,18,0,0,0,0,0,0,0,0
SRR1706046.27683,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706036.61255,47,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706106.57691,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,0,0,0,0
SRR1706116.66712,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,18,0,0,0
SRR1706116.69945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,5,0
SRR1706066.42866,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706036.64860,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706091.23599,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
SRR1706036.58837,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706101.59565,0,0,2,0,0,1,0,0,1,7,0,0,10,8,3,0,0,0,0,0
SRR1706106.64037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,37,0,0,0,0
SRR1706091.46144,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,5,0,0,0
SRR1706066.29923,0,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706041.21513,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706111.80575,0,0,8,6,2,11,0,0,8,0,0,0,0,0,1,14,0,0,3,0
SRR1706111.59243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
SRR1706041.43358,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706081.33645,5,0,0,4,0,0,3,10,1,5,4,0,0,2,2,0,0,0,0,0
SRR1706131.84158,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
SRR1706111.80303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
SRR1706041.21408,37,15,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SRR1706036.28224,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706091.52631,0,0,0,0,5,8,0,0,7,1,0,1,0,0,0,0,0,0,0,0
SRR1706091.52787,0,0,0,1,0,0,0,0,10,0,0,23,0,1,4,0,0,0,0,0
SRR1706061.19963,0,0,0,0,6,3,0,0,6,0,0,0,2,0,1,0,0,0,0,0
SRR1706131.23207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
SRR1706056.35354,0,0,0,0,11,0,0,3,0,0,0,0,0,1,4,0,0,0,0,0
SRR1706051.24866,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706116.31798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,3,0
SRR1706131.43618,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,16,2
SRR1706051.38022,0,0,0,50,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0
SRR1706071.93444,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706131.31892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
SRR1706091.21929,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
SRR1706041.45099,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706061.21660,0,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706096.18612,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
SRR1706091.47489,0,0,0,2,0,13,0,0,6,0,0,7,0,0,0,0,0,0,0,0
SRR1706106.64930,0,0,7,0,6,1,0,0,1,0,0,1,1,0,25,7,0,0,0,0
SRR1706111.35434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
SRR1706116.25555,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,0,0,0
SRR1706116.69367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0
SRR1706091.51599,3,0,0,1,0,1,0,0,1,4,1,3,0,1,1,0,0,0,0,0
SRR1706061.47029,1,0,1,0,14,7,0,0,3,0,0,1,0,0,0,0,0,0,0,0
SRR1706106.55514,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0,0
SRR1706116.70369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
SRR1706066.78400,0,0,0,15,0,1,35,3,0,0,0,0,0,0,1,0,0,0,8,8
SRR1706101.57099,0,0,0,0,0,0,0,0,0,1,0,1,3,5,2,7,0,0,0,0
SRR1706061.41322,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706101.52367,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0
SRR1706091.50065,0,0,0,0,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0
SRR1706091.40707,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0
SRR1706096.42763,0,0,1,0,4,0,0,0,0,0,0,0,5,4,12,0,0,0,0,0
SRR1706121.37518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0
SRR1706036.24929,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706091.13814,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0
