,Plot1-B,Plot1-L,Plot2-C,Plot2-M,Plot3-H,Plot3-N,Plot4-A,Plot4-N,Plot5-I,Plot5-N,Plot6-I,Plot6-N,Plot7-M,Plot7-N,Plot8-I,Plot8-O,Plot9-L,Plot9-N,Plot10-A,Plot10-E
SRR1706085.6982,0,0,0,0,2,0,0,0,5,4,54,26,0,2,3,0,0,0,0,0
SRR1706050.8017,0,0,11,44,3,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SRR1706085.20207,0,0,0,0,0,1,0,14,0,0,22,0,0,0,0,7,0,0,0,0
SRR1706065.15113,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706055.4038,0,0,7,2,25,0,0,0,0,0,0,0,8,2,8,1,0,0,0,0
SRR1706090.15847,0,0,0,0,0,0,3,31,0,0,2,17,0,1,0,0,0,0,0,0
SRR1706050.8193,2,0,8,56,5,9,0,0,13,8,2,9,1,18,9,4,0,0,0,1
SRR1706130.2450,0,0,8,0,0,0,0,0,1,3,0,3,0,0,5,0,1,0,0,14
SRR1706120.22207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
SRR1706110.6278,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,54,0,30,0,0
SRR1706070.18657,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706070.9952,0,0,0,0,0,0,0,58,9,0,0,0,0,0,0,0,0,0,0,0
SRR1706085.15140,0,0,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,31,0,0
SRR1706120.10935,0,23,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,43,0,0
SRR1706075.10139,0,0,0,0,0,15,0,0,27,0,0,0,0,0,0,0,0,0,0,0
SRR1706060.5541,0,0,0,0,0,30,0,0,2,0,0,0,0,0,0,0,0,0,0,1
SRR1706120.12084,0,0,0,0,0,0,12,0,0,0,0,0,0,9,0,0,7,35,2,2
SRR1706085.15766,0,5,0,0,0,0,8,0,6,4,9,4,0,0,0,0,0,0,0,0
SRR1706045.10379,0,0,3,1,0,7,0,0,3,1,0,9,0,0,1,2,0,0,0,0
SRR1706120.10221,0,0,2,0,0,11,3,0,6,0,0,0,0,4,0,0,0,32,0,2
SRR1706085.9327,0,0,24,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
SRR1706045.6920,0,0,15,14,3,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0
SRR1706080.16726,0,0,0,0,0,0,0,0,0,53,17,0,0,0,0,0,0,0,0,0
SRR1706105.20766,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31,16,0,0,4,0
SRR1706100.3835,0,0,14,0,0,0,0,0,0,1,2,0,4,2,2,0,0,0,2,8
SRR1706045.8550,0,0,54,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
SRR1706075.23320,0,0,0,0,0,0,0,0,22,6,0,2,0,0,0,0,0,0,0,0
SRR1706105.10858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
SRR1706100.3567,0,0,0,0,51,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0
SRR1706060.3130,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706070.3819,0,0,0,0,0,0,23,51,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706040.15988,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706105.66150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,10,0,0
SRR1706105.19635,0,0,0,0,5,0,0,0,1,1,10,0,0,0,20,0,0,0,0,0
SRR1706060.3240,0,0,3,0,0,48,0,0,0,0,0,2,0,0,0,0,0,0,0,0
SRR1706125.2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0
SRR1706060.6231,0,0,24,0,0,22,4,23,18,3,3,4,0,0,1,0,0,0,0,0
SRR1706050.16326,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706065.10506,0,5,0,0,0,0,6,0,8,11,0,0,2,0,0,0,0,0,0,0
SRR1706085.7707,0,0,0,0,0,0,0,0,0,0,31,30,0,0,0,0,0,0,0,0
SRR1706050.16547,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
SRR1706090.9474,0,0,0,0,0,0,0,3,0,0,0,24,0,0,0,0,0,0,0,0
SRR1706090.7765,0,0,3,0,0,8,0,0,1,0,0,24,0,0,0,0,0,0,0,0
SRR1706040.14896,0,31,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
SRR1706125.1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0
SRR1706125.5157,0,0,0,0,0,0,0,0,3,0,0,7,0,0,2,0,0,0,22,0
SRR1706120.9024,0,0,0,0,0,0,6,0,0,0,0,0,0,2,5,0,5,11,1,6
SRR1706040.3902,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706080.4012,0,0,0,4,1,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0
SRR1706070.13991,0,11,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706070.10910,0,0,13,57,0,0,0,82,28,0,18,2,0,0,3,1,0,0,0,1
SRR1706040.16187,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1706075.5192,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
SRR1706120.20337,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,15,47,0,0
SRR1706090.14192,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0
SRR1706070.2552,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706050.1517,0,0,0,57,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
SRR1706105.42633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0
SRR1706070.19051,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706065.6769,0,0,0,0,0,0,53,120,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706120.21535,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
SRR1706055.2002,0,4,0,0,11,8,0,0,3,0,9,1,3,0,2,1,0,0,0,3
SRR1706120.20279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
SRR1706060.5947,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706050.1791,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706120.16961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
SRR1706070.21424,0,0,0,0,0,0,1,5,2,17,0,0,0,0,0,0,0,0,0,0
SRR1706130.2322,0,0,0,0,2,4,1,1,23,13,0,1,0,0,1,0,0,26,0,7
SRR1706080.4327,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
SRR1706075.10911,0,0,1,0,0,0,3,12,27,0,6,0,9,0,0,0,0,0,0,2
SRR1706120.4475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,42,0,0
SRR1706120.4586,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,26,0,0
SRR1706035.1454,28,0,0,0,7,0,0,0,0,4,0,0,29,16,0,0,0,0,0,0
SRR1706080.8787,0,0,0,54,60,9,0,0,0,10,9,0,0,0,0,0,0,0,0,0
SRR1706115.2364,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,16,0,0,0
SRR1706075.26796,0,0,0,0,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0
SRR1706060.16918,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706110.1322,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,1,0,0,8
SRR1706100.8818,0,34,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0
SRR1706060.16752,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706100.3529,0,0,4,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0
SRR1706050.11762,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706065.2708,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706105.31504,0,0,0,0,0,5,6,4,15,4,0,0,4,0,13,0,0,0,7,0
SRR1706075.6257,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
SRR1706065.7102,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,21,9,0,0
SRR1706115.2473,0,0,10,0,0,0,75,0,0,0,0,3,0,2,0,0,99,0,15,2
SRR1706105.45533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0
SRR1706040.6752,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706040.8166,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706040.18621,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1706130.9472,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,29
SRR1706080.8426,9,20,0,4,0,0,1,0,0,25,16,0,0,2,0,0,0,0,0,0
SRR1706090.8577,0,0,0,12,0,5,0,0,23,1,8,12,0,0,0,0,0,0,0,0
SRR1706060.10155,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706105.25646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
SRR1706095.12162,0,0,2,5,7,0,0,0,0,22,2,0,5,7,2,0,0,0,0,0
SRR1706120.20948,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,27,0,0
SRR1706065.12504,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706085.8665,0,0,0,0,0,0,1,0,0,8,11,2,0,0,0,0,0,0,0,6
SRR1706070.17732,0,0,0,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706065.2774,0,0,0,0,0,21,11,13,0,4,1,3,0,0,0,0,0,0,0,0
SRR1706080.9859,0,0,0,9,2,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0
SRR1706125.2423,0,0,9,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,25
SRR1706075.24030,0,0,0,10,18,0,0,0,10,0,0,0,0,0,4,3,0,0,4,0
SRR1706045.9879,0,0,40,0,0,0,4,0,0,0,0,0,0,0,0,2,3,0,0,0
SRR1706050.1905,0,0,17,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
SRR1706060.8639,0,0,1,22,2,38,0,0,2,15,0,4,0,0,3,1,0,0,0,0
SRR1706065.12342,0,0,0,0,0,0,11,0,0,3,6,0,0,0,6,1,0,0,0,0
SRR1706075.28248,0,0,0,6,0,0,0,0,43,2,0,0,0,0,0,0,0,0,0,0
SRR1706065.7605,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,19,0,0,1
SRR1706125.4411,0,0,0,0,0,0,5,0,0,0,0,0,0,13,0,1,4,0,4,0
SRR1706070.13715,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706120.8128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0
SRR1706050.2299,0,0,0,28,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SRR1706035.2485,45,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
SRR1706070.16399,2,20,0,3,0,0,9,17,0,3,0,0,0,0,2,0,0,0,0,0
SRR1706080.17454,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0
SRR1706080.18853,0,0,0,0,0,0,1,0,0,42,0,0,0,0,0,5,0,0,0,0
SRR1706120.10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0
SRR1706040.8730,0,16,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
SRR1706065.11314,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706070.18680,0,0,0,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706050.5673,0,0,3,66,5,7,0,0,3,3,0,0,0,0,6,3,5,0,4,0
SRR1706090.10640,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,0
SRR1706065.8172,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,24,0,5,0
SRR1706050.2607,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706075.12671,0,0,0,8,9,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0
SRR1706065.7178,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,23,0,0,1
SRR1706065.13497,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,11,0,0,0
SRR1706125.4529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
SRR1706050.9307,0,0,0,22,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
SRR1706125.5412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0
SRR1706065.14011,0,0,7,2,0,8,1,2,8,2,0,2,0,0,0,0,0,0,0,0
SRR1706070.14299,0,0,0,0,0,6,3,13,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706105.59347,0,0,0,0,12,0,0,0,0,4,0,0,4,0,4,0,0,0,0,1
SRR1706090.6069,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0
SRR1706100.7812,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0
SRR1706090.10880,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0
SRR1706055.10242,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
SRR1706120.20662,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
SRR1706120.11152,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,60,9,0
SRR1706090.16534,0,1,0,0,0,2,6,17,11,13,2,1,0,5,2,0,0,15,2,2
SRR1706050.3957,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706075.25802,0,0,0,2,0,0,0,0,17,0,0,0,5,0,0,0,0,0,0,0
SRR1706070.4501,0,0,0,0,0,0,2,15,5,0,0,0,0,0,0,0,0,0,0,0
SRR1706075.19917,0,0,0,0,0,0,1,1,16,0,1,2,0,0,0,0,0,0,0,0
SRR1706045.8133,0,0,26,1,8,3,0,0,0,0,0,1,0,3,14,0,0,0,0,0
SRR1706050.12600,0,0,3,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706050.6676,0,0,3,14,8,0,0,0,3,2,0,0,0,0,6,7,0,0,0,0
SRR1706090.10032,0,0,0,0,0,0,0,0,0,0,1,6,13,7,8,0,0,0,0,0
SRR1706105.48203,0,0,0,0,8,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
SRR1706065.2130,0,0,0,0,0,0,35,3,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706070.12606,0,0,0,0,0,0,0,18,8,3,0,0,0,0,0,0,0,0,0,0
SRR1706120.26326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0
SRR1706095.11991,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0
SRR1706090.21003,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
SRR1706080.14932,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
SRR1706045.14035,0,0,26,0,2,2,0,0,0,0,0,0,0,0,6,1,0,0,0,0
SRR1706080.6252,0,0,0,0,0,0,0,0,22,1,0,0,0,0,1,2,0,0,0,0
SRR1706085.20597,1,0,0,10,0,1,0,0,0,0,19,0,0,0,0,0,1,0,0,4
SRR1706120.12693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
SRR1706100.9799,0,24,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
SRR1706090.12990,0,0,19,1,0,0,0,0,16,1,0,4,0,0,1,0,0,0,0,0
SRR1706055.10996,0,0,0,0,13,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
SRR1706065.16057,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,13,0,0,0
SRR1706130.9653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
SRR1706080.16343,0,0,0,0,5,0,0,0,0,32,0,0,2,0,0,0,0,0,0,0
SRR1706085.18732,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0
SRR1706130.10266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
SRR1706110.6376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
SRR1706070.20972,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706050.9847,0,0,0,11,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706035.2754,8,10,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
SRR1706075.28314,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
SRR1706070.5759,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706040.18417,0,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SRR1706085.19393,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
SRR1706095.1217,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0,0,0,0,0,0
SRR1706110.5356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0
SRR1706090.19543,0,0,0,0,0,0,0,0,0,0,8,17,0,0,3,0,0,0,0,0
SRR1706120.20694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
SRR1706080.17004,0,0,0,0,0,0,5,0,0,7,0,0,0,0,4,0,0,0,0,0
SRR1706045.9155,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
SRR1706085.18827,0,0,0,0,0,0,0,0,2,6,22,0,0,0,0,0,0,4,0,18
SRR1706090.6658,0,0,0,0,0,0,0,0,7,0,0,33,0,0,0,0,0,0,0,0
SRR1706105.32577,0,0,1,0,4,23,0,0,1,0,0,9,0,0,8,0,0,0,0,0
SRR1706050.5149,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706130.3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
SRR1706080.6823,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
SRR1706110.7190,0,0,0,0,12,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0
SRR1706090.16321,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0
SRR1706080.3552,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
SRR1706060.5390,0,0,0,5,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SRR1706115.670,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,8,0
SRR1706050.498,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
SRR1706080.9861,0,0,0,2,8,0,0,0,0,21,0,0,0,0,22,5,0,0,0,0
SRR1706085.5283,0,0,0,0,0,0,15,0,0,0,6,0,0,5,0,0,0,0,0,0
SRR1706120.10757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
SRR1706075.11917,0,0,0,6,0,2,0,7,16,0,0,0,0,0,0,0,0,0,0,0
SRR1706080.10949,0,0,0,1,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
SRR1706045.6662,0,0,6,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0
SRR1706045.21127,0,0,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706120.22826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
SRR1706105.58305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
SRR1706130.8949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
SRR1706065.10363,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,7,0,0,0
SRR1706075.25311,0,0,0,0,0,0,0,9,2,2,1,3,0,0,0,0,0,0,0,0
SRR1706120.19970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
SRR1706060.3593,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706120.5805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
SRR1706105.51738,0,0,0,2,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0
SRR1706070.6556,0,0,0,0,0,0,0,41,0,0,5,0,0,0,0,0,0,0,0,0
SRR1706110.5551,0,0,0,6,1,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0
SRR1706120.14721,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,25,1,0
SRR1706065.6516,0,1,0,0,0,0,5,3,6,0,0,3,0,0,0,0,0,0,0,0
SRR1706060.5814,0,0,0,0,2,7,0,0,4,0,0,4,0,2,0,0,1,0,0,0
SRR1706075.21602,0,0,0,3,2,0,0,0,14,24,0,0,2,0,1,0,0,0,0,0
SRR1706075.13437,0,0,0,1,0,1,0,0,9,0,1,0,0,3,3,0,0,0,0,0
SRR1706120.3858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
SRR1706085.6815,1,2,1,0,0,0,0,0,3,0,10,2,0,2,12,0,0,0,0,0
SRR1706075.12811,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
SRR1706120.7040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
SRR1706050.14421,0,1,0,7,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706125.5370,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0
SRR1706105.33406,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,11
SRR1706090.8496,0,0,0,0,0,0,12,0,0,0,8,2,0,0,0,1,0,0,0,0
SRR1706040.2221,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706065.7682,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706090.10547,0,0,0,0,0,4,0,1,3,0,0,11,0,0,0,0,0,0,0,0
SRR1706065.15095,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706040.8856,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SRR1706085.6613,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
SRR1706075.28496,0,0,0,0,0,4,6,31,43,0,0,0,0,0,0,0,0,0,0,0
SRR1706105.32965,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
SRR1706070.11305,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,1,1
SRR1706070.1528,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706060.8191,0,0,8,6,0,16,0,0,0,0,1,7,0,0,13,0,0,0,0,0
SRR1706130.3350,0,0,0,2,6,0,0,0,0,0,0,0,0,0,6,0,0,0,1,8
SRR1706060.14149,0,0,0,0,0,15,1,0,5,0,0,4,0,0,2,0,1,0,1,0
SRR1706045.19415,0,0,7,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
SRR1706120.9257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
SRR1706080.10851,0,0,0,8,2,0,0,0,1,13,0,0,0,0,0,0,0,0,1,0
SRR1706075.27732,41,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0
SRR1706050.9698,0,0,1,10,7,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0
SRR1706120.11033,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,21,0,0
SRR1706065.3573,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706120.4397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
SRR1706130.4103,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,13
SRR1706060.7717,0,0,1,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0
SRR1706085.20419,0,0,0,0,0,1,3,0,8,12,6,5,0,0,1,0,0,0,0,0
SRR1706045.8759,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
SRR1706120.21328,0,3,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,7,0,1
SRR1706100.3416,0,0,1,2,0,0,0,0,0,5,9,4,8,3,12,1,0,0,0,2
SRR1706050.6104,0,0,0,1,0,1,0,0,2,4,0,0,0,0,0,3,0,0,0,0
SRR1706060.16223,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706090.9828,0,0,28,0,0,0,0,0,1,0,0,29,0,0,0,0,0,0,0,0
SRR1706040.18523,0,24,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
SRR1706060.15270,0,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706045.9261,0,0,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SRR1706070.12255,0,0,0,0,0,0,4,27,30,0,0,0,0,0,0,0,0,0,0,0
SRR1706125.5384,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,21,1
SRR1706060.8132,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706065.4972,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706065.2344,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706100.9974,0,0,0,4,0,0,0,0,0,8,0,0,4,1,0,0,0,0,0,0
SRR1706125.3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,17
SRR1706100.4069,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,0,0,0,0
SRR1706070.9142,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706080.8509,0,0,0,7,3,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0
SRR1706105.12674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0,0,0,5,0
SRR1706105.64954,0,0,0,0,6,0,0,0,0,3,0,0,0,0,26,0,0,0,0,0
SRR1706040.4135,0,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1706060.7407,0,2,0,0,0,4,0,0,0,0,0,0,0,0,3,0,2,0,1,1
SRR1706035.5151,6,9,0,0,0,5,1,0,2,0,0,0,0,2,0,0,2,0,0,0
SRR1706085.8251,0,0,0,0,0,0,0,0,0,1,16,14,0,0,0,0,0,0,0,0
SRR1706075.28150,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
