,Plot1-B,Plot1-L,Plot2-C,Plot2-M,Plot3-H,Plot3-N,Plot4-A,Plot4-N,Plot5-I,Plot5-N,Plot6-I,Plot6-N,Plot7-M,Plot7-N,Plot8-I,Plot8-O,Plot9-L,Plot9-N,Plot10-A,Plot10-E
SRR1706078.39483,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706103.2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706083.49652,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0
SRR1706063.23361,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706063.24916,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706123.21727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
SRR1706063.5097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.1099,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.41402,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706103.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706043.2661,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706058.12574,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706038.4697,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.15586,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.30309,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SRR1706048.12171,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706123.27754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706063.339,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
SRR1706078.22532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706063.31929,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.11735,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706113.35457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRR1706128.5645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SRR1706048.12762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.26396,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1706083.8470,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
SRR1706088.8896,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706108.5765,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
SRR1706083.31960,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SRR1706063.6327,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706123.30173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706063.29897,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706083.34358,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0
SRR1706063.38839,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706113.23841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRR1706113.25508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRR1706093.7476,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SRR1706078.33360,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706043.24155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706103.2935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706058.26034,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706093.1722,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SRR1706088.31638,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706063.37855,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.36316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706118.22771,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0
SRR1706113.32742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
SRR1706063.29417,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706123.30596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706118.37465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
SRR1706123.31889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706123.27697,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,9,0
SRR1706083.16600,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
SRR1706073.20497,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
SRR1706118.24458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRR1706123.25119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
SRR1706123.20850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706048.10068,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.40256,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706038.12070,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
SRR1706118.28042,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,2,3,1,3,0
SRR1706078.3401,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706118.4646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRR1706083.33749,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SRR1706058.21128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.22358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706063.33339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.38919,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.42132,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1706083.58366,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
SRR1706068.486,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0
SRR1706063.17348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706113.9351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRR1706083.6403,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0
SRR1706083.48420,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1706088.15711,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,0,0
SRR1706058.17242,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR1706058.25738,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706123.13438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706083.40941,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SRR1706083.11073,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
SRR1706068.1907,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706073.47225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.1123,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
SRR1706038.21615,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706038.23186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706048.29771,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706123.30599,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
SRR1706063.14074,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.56685,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
SRR1706103.6658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706068.10083,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.14024,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
SRR1706038.24462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.6156,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706088.26469,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
SRR1706083.14873,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1706048.6100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706093.192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SRR1706038.9864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706038.22152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706058.29754,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.36108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.27366,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SRR1706063.2441,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706068.12602,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0,1,1,1
SRR1706063.40775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.32917,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706103.9987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0
SRR1706058.30151,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706073.44144,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.2483,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706043.33156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.3988,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0
SRR1706118.34230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRR1706113.23600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRR1706118.26155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
SRR1706058.12973,0,2,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SRR1706033.315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706043.28630,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706123.23032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706063.3961,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.52718,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1706058.27170,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706123.12111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706123.24452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706058.23772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706073.7324,0,0,1,0,0,0,2,1,2,1,0,1,0,0,0,0,0,1,6,0
SRR1706043.44854,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706073.28124,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
SRR1706088.13361,0,4,0,4,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0
SRR1706083.20972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1706038.8839,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.3335,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR1706078.39134,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SRR1706043.39859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706068.2005,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.52489,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SRR1706083.5319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1706123.2655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706038.15020,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.51147,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
SRR1706078.29865,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706063.33920,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.41613,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706078.19795,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
SRR1706078.46642,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706083.18388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1706123.25353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706108.5815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR1706128.8152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SRR1706123.4162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706063.20384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706073.10490,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706103.6270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706123.29777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1
SRR1706063.22934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706073.30441,0,0,2,1,0,0,0,0,9,2,1,0,0,0,1,2,0,14,0,0
SRR1706123.32741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706123.1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706048.34646,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0
SRR1706123.13129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706068.6105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706058.23682,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.47451,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706043.39489,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.57761,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
SRR1706058.27416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706068.6165,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706043.68474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706043.17626,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR1706048.26724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706033.310,1,0,0,0,0,0,2,0,0,1,2,0,0,1,1,0,0,0,0,0
SRR1706053.2706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706043.59186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.30421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706058.28215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706073.35117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706038.19102,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.32603,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706103.3528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706078.19830,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706058.1149,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.7786,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.34197,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.55696,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SRR1706058.26831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706048.23238,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706043.59138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706048.13785,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.47722,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SRR1706048.35505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.22648,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1706083.32710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1706038.18556,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SRR1706113.2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRR1706063.39683,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706123.20763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706118.19537,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
SRR1706063.34523,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.16049,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SRR1706038.17879,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.17308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706113.14904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
SRR1706083.21182,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1706078.30935,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706113.15817,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
SRR1706103.6850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
SRR1706058.8153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.11429,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.34303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.47240,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706063.27547,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706068.14821,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706088.20283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706083.40843,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SRR1706078.23722,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706063.3795,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.11622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706048.19206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.8238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706078.38205,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706078.45719,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
SRR1706123.22088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706088.27714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706038.20739,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706073.32781,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SRR1706073.14094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706103.4017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706088.12148,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
SRR1706113.32027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
SRR1706063.4256,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.39205,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706063.11220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.10983,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706048.18138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.26594,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SRR1706078.7794,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SRR1706123.12557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706123.19790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
SRR1706063.19376,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706088.11065,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706038.23102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706048.21608,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706048.2530,0,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
SRR1706063.13450,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706113.32115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRR1706093.722,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SRR1706083.46704,0,0,3,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0
SRR1706043.79655,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706048.34834,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.36325,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SRR1706063.31315,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706048.23153,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.14917,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706068.4204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706038.24484,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706098.7024,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SRR1706063.29822,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.51833,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706043.40650,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.9192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.4560,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SRR1706063.31950,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.23933,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
SRR1706103.9279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706048.35117,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.41681,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SRR1706078.23940,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706058.15942,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.25827,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
SRR1706078.25801,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SRR1706048.9185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706043.63826,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.10779,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706078.14598,0,13,4,0,0,0,1,0,2,8,2,0,0,1,0,0,0,0,0,1
SRR1706073.19454,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
